637	4027892.60901  307003.48906 4919516.70745
638	4027891.88232  307003.13635 4919515.33495
639	4027891.38031  307003.78388 4919515.02159
640	4027892.07669  307002.69595 4919516.39133
641	4027890.73529  307000.98930 4919506.00112
642	4027890.35907  307001.12405 4919505.47837
643	4027890.41867  307000.55055 4919504.81830
644	4027888.74358  307000.24778 4919504.46780
645	4027890.48125  307000.45998 4919505.37185
646	4027890.09141  307001.07566 4919505.56523
647	4027889.68097  307000.39209 4919505.33290
648	4027892.06416  306999.73310 4919505.97627
649	4027892.03173  306999.30428 4919506.56444
650	4027892.02234  306999.55710 4919506.16409
651	4027891.29365  306999.99121 4919505.77228
652	4027892.62855  306999.91392 4919505.95832
653	4027891.72778  306999.61394 4919505.30971
654	4027893.09237  306998.73781 4919509.74592
655	4027893.33979  306998.99252 4919509.61319
656	4027892.87513  306998.79477 4919509.97556
657	4027894.72162  307000.42281 4919513.38575
658	4027894.39686  307000.39363 4919511.48890
659	4027895.18337  306999.01321 4919512.39968
660	4027895.05747  307000.54783 4919512.33633
661	4027894.18419  307000.56629 4919512.98230
662	4027893.33697  306999.54420 4919511.68413
663	4027894.62849  307000.05736 4919513.21895
664	4027894.43603  307000.11815 4919512.44733
665	4027894.51472  307000.47497 4919512.93545
666	4027895.15773  307001.11100 4919513.78858
667	4027894.87914  307001.19681 4919513.82331
668	4027894.90838  307001.05355 4919514.13130
669	4027894.49158  307000.28809 4919513.82534
670	4027894.11874  307000.65772 4919512.33827
671	4027894.12529  307000.61901 4919513.24338
672	4027894.64649  307000.35301 4919512.24450
673	4027894.32157  307000.75919 4919512.94713
674	4027894.08224  307001.22322 4919513.06986
675	4027895.51726  307000.45133 4919512.96392
676	4027894.25513  307000.68159 4919512.09843
677	4027891.64895  306998.65769 4919507.15928
678	4027893.26283  306998.39660 4919508.53544
679	4027891.52572  306997.52840 4919506.35329
680	4027891.72606  306997.82488 4919506.22535
681	4027892.10444  306998.14614 4919507.53822
682	4027892.28583  306997.91189 4919507.93463
683	4027892.38929  306997.85123 4919507.57522
684	4027892.20744  306997.65594 4919501.12994
685	4027892.90868  306998.23132 4919500.76611
686	4027892.31299  306997.79420 4919501.27246
687	4027891.92935  306997.64278 4919498.94402
688	4027893.26433  306997.33914 4919500.37475
689	4027892.45823  306997.90508 4919501.31884
690	4027892.03221  306998.60947 4919500.85469
691	4027892.02016  306997.90239 4919500.52540
692	4027892.23181  306997.19578 4919499.91787
693	4027893.13942  306998.37341 4919501.63755
694	4027892.97503  306998.55623 4919499.87726
695	4027893.23281  306998.08045 4919501.18733
696	4027893.57559  306998.13303 4919501.47998
697	4027892.95004  306998.64235 4919500.72037
698	4027893.85293  306998.32676 4919501.68826
699	4027892.53886  306997.99400 4919501.65151
700	4027892.17407  306998.41378 4919502.46412
701	4027891.96854  306998.66237 4919501.14543
702	4027892.38521  306997.92818 4919500.13064
703	4027892.73660  306998.40345 4919501.09880
704	4027892.71747  306998.65067 4919500.78823
705	4027890.25899  306998.22891 4919501.51041
706	4027891.45068  306999.65237 4919503.45992
707	4027891.07065  306999.40018 4919501.32767
708	4027890.37599  306999.98877 4919501.85796
709	4027890.31592  306999.05149 4919501.75806
710	4027890.27181  307000.25577 4919503.05350
711	4027889.77963  306998.88778 4919499.79738
712	4027889.70458  306999.00850 4919500.79143
713	4027890.59767  306999.38936 4919501.84114
714	4027890.91059  306998.93191 4919501.35389
715	4027891.64344  306999.23038 4919502.34738
716	4027890.91687  306999.32096 4919501.29717
717	4027890.17021  306999.21493 4919500.35631
718	4027889.94261  306998.52874 4919500.68882
719	4027889.69251  306998.67964 4919499.41593
720	4027889.80605  306998.53977 4919499.69230
721	4027890.21054  306998.88699 4919500.18522
722	4027890.78095  306999.89172 4919502.18006
723	4027890.89777  306999.22266 4919501.97353
724	4027889.98751  306999.86382 4919500.86806
725	4027890.39119  306999.22577 4919500.99033
726	4027889.99334  306999.00147 4919500.85625
727	4027890.10033  307000.18192 4919501.03780
728	4027890.45506  306999.63759 4919501.60195
729	4027890.09350  306999.93673 4919501.39905
730	4027889.87848  306998.96480 4919501.16702
731	4027889.72829  306999.34376 4919501.46329
732	4027889.52233  307000.26213 4919502.13762
733	4027890.60380  306999.72791 4919501.70061
734	4027889.95026  307000.12959 4919500.99333
735	4027889.95839  306998.77860 4919500.77039
736	4027894.22447  306998.34587 4919501.71887
737	4027893.58717  306999.26776 4919501.56327
738	4027893.74680  306998.92746 4919500.80904
739	4027893.04380  306998.89507 4919501.07715
740	4027893.61901  306998.85033 4919500.83372
741	4027894.13362  306998.33292 4919501.74539
742	4027893.06952  306998.37427 4919500.47737
743	4027893.77161  306999.18484 4919502.02258
744	4027894.28872  306998.69572 4919501.67954
745	4027893.51957  306998.48398 4919499.67873
746	4027890.48798  306996.67249 4919496.80481
747	4027889.32933  306995.40036 4919495.61132
748	4027889.82819  306995.35192 4919495.15279
749	4027890.23954  306995.56360 4919496.26649
750	4027890.27288  306994.82174 4919495.88538
751	4027889.90496  306996.00385 4919495.28969
752	4027888.58080  306995.83146 4919495.33026
753	4027890.75613  306996.25208 4919496.83949
754	4027890.37581  306995.74823 4919495.95249
755	4027888.25682  306995.85536 4919494.36109
756	4027889.49487  306995.84226 4919495.77348
757	4027888.78766  306996.35843 4919494.68829
758	4027890.46135  306996.44939 4919497.45344
759	4027890.08524  306996.52706 4919495.23695
760	4027891.41444  306995.70812 4919497.37999
761	4027889.62127  306996.10283 4919496.01589
762	4027889.16647  306995.44057 4919496.54324
763	4027888.57310  306996.18081 4919494.79537
764	4027891.68747  306996.77452 4919498.30498
765	4027890.54743  306996.22263 4919495.68686
766	4027891.50725  306995.73855 4919498.41203
767	4027888.65448  306996.38881 4919495.82799
768	4027890.00548  306995.97077 4919497.67993
769	4027888.36884  306995.48212 4919496.39802
770	4027889.90187  306995.85014 4919496.73030
771	4027890.28578  306996.25285 4919496.71329
772	4027889.07778  306996.18258 4919496.50120
773	4027889.95204  306996.35933 4919495.92351
774	4027889.04757  306996.29820 4919495.67870
775	4027892.46541  306997.19463 4919497.54387
776	4027889.69006  306995.75498 4919497.84895
777	3032194.89899 -573224.47669 2691391.70353
778	3011586.16899 -580623.89413 2685422.38808
779	2990882.43609 -588090.94533 2679655.87490
780	2970085.70590 -595621.84211 2674092.92778
781	2949195.01398 -603223.18369 2668723.88405
782	2928206.13827 -610894.52479 2663544.49867
783	2907122.51988 -618636.44862 2658548.97771
784	4027888.72463  307002.75585 4919505.46303
785	4027889.16875  307001.65335 4919505.02301
786	4027890.26346  307003.04161 4919506.13232
787	4027889.24359  307002.34536 4919504.28938
788	4027889.48338  307001.55246 4919505.98174
789	4027890.75977  307002.66197 4919508.04274
790	4027890.24725  307002.05904 4919506.10348
791	4027888.56999  307001.68463 4919504.21833
792	4027888.45452  307002.34285 4919503.14419
793	4027890.56354  307002.22403 4919504.92509
794	4027890.86510  307002.66907 4919506.00416
795	4027889.51247  307003.12900 4919505.97145
796	4027889.11072  307002.29986 4919503.30585
797	4027890.06973  307002.70864 4919505.35463
798	4027890.39247  307001.96199 4919504.11227
799	4027889.10388  307000.11790 4919509.25499
800	4027890.47679  307000.54627 4919511.30082
801	4027890.72123  307001.15328 4919511.69810
802	4027887.21864  307000.15444 4919510.20948
803	4027891.19103  307000.76501 4919511.02541
804	4027886.16662  306996.74788 4919506.39090
805	4027885.70278  306996.75746 4919506.07072
806	4027886.17109  306998.53633 4919506.90783
807	4027885.83445  306998.06111 4919505.44202
808	4027883.52881  306996.96958 4919504.89270
809	4027885.03703  306996.69179 4919504.37059
810	4027883.87231  306997.26500 4919503.98783
811	4027884.12218  306996.82919 4919504.02121
812	4027883.96650  306996.79932 4919503.08935
813	4027884.97788  306996.76285 4919505.93349
814	4027885.65224  306996.90989 4919505.83395
815	4027885.57667  306997.29864 4919503.49871
816	4027884.61409  306997.11821 4919505.87994
817	4027885.69822  306997.23392 4919504.98025
818	4027884.08993  306997.04891 4919504.75858
819	4027885.89665  306997.54268 4919505.18924
820	4027885.09474  306997.19426 4919503.45029
821	4027884.25238  306997.28408 4919502.85492
822	4027885.47991  306997.48513 4919505.29219
823	4027884.46581  306996.90021 4919502.27544
824	4027885.35016  306997.59045 4919504.51209
825	4027884.56541  306997.72120 4919503.00422
826	4027885.00484  306998.57130 4919502.74894
827	4027884.65706  306997.83261 4919502.96680
828	4027885.46459  306997.56343 4919502.93589
829	4027884.09354  306998.00774 4919502.04573
830	4027884.06438  306997.52057 4919504.24040
831	4027884.20558  306998.03776 4919501.72064
832	4027885.30811  306998.03673 4919502.44501
833	4027884.88674  306996.93275 4919502.04198
834	4027884.44029  306997.56010 4919501.59988
835	4027884.95986  306997.19971 4919502.70858
836	4027885.05679  306997.54961 4919502.67823
837	4027884.89951  306997.22477 4919502.26404
838	4027885.53861  306995.96788 4919506.67624
839	4027885.50885  306995.50118 4919507.36240
840	4027884.26679  306996.82166 4919506.60094
841	4027883.32750  306996.56961 4919508.18761
842	4027883.43614  306997.09716 4919507.70347
843	4027883.21191  306996.41784 4919506.72677
844	4027884.10101  306996.87649 4919508.61963
845	4027882.65384  306996.05686 4919507.39245
846	4027883.39317  306995.70359 4919507.78257
847	4027885.04503  306995.54819 4919507.21622
848	4027883.73321  306996.21081 4919506.93956
849	4027884.44608  306996.28659 4919507.08410
850	4027885.83814  306996.56799 4919507.53710
851	4027884.10279  306996.23957 4919507.29562
852	4027883.19403  306996.56846 4919506.77562
853	4027881.75486  306995.92929 4919506.61726
854	4027881.21044  306995.40700 4919505.83813
855	4027884.41185  306996.34688 4919507.55678
856	4027883.29611  306995.51859 4919507.19087
857	4027885.16369  306995.97498 4919507.83091
858	4027885.42954  306997.83115 4919501.75556
859	4027883.17946  306997.80047 4919502.46002
860	4027884.83182  306998.21091 4919501.38778
861	4027882.95340  306998.03241 4919501.76557
862	4027883.19551  306997.09826 4919502.19304
863	4027883.62230  306997.81924 4919501.08970
864	4027883.45939  306998.37810 4919503.22255
865	4027882.20574  306997.67318 4919500.58915
866	4027883.03663  306998.59800 4919501.54192
867	4027884.51640  306998.14484 4919502.23308
868	4027884.72638  306998.01669 4919501.27197
869	4027883.62031  306997.89133 4919502.31074
870	4027882.72520  306997.18007 4919501.50557
871	4027883.30928  306997.24785 4919501.39839
872	4027883.61026  306998.51597 4919502.97291
873	4027882.74325  306997.65124 4919502.29751
874	4027883.36239  306997.73293 4919501.06336
875	4027884.09102  306999.01863 4919503.33628
876	4027883.12029  306997.17633 4919500.06926
877	4027883.25491  306997.92217 4919504.34972
878	4027882.87378  306997.17533 4919501.16600
879	4027883.79168  306997.47472 4919502.53615
880	4027883.81390  306997.18255 4919501.59170
881	4027882.19898  306997.84630 4919501.25138
882	4027883.63761  306997.82628 4919502.38953
883	4027882.56251  306997.15913 4919501.36012
884	4027882.25272  306997.39167 4919503.00410
885	4027883.14199  306998.36769 4919501.63600
886	4027882.61552  306997.16410 4919501.60559
887	4027883.07823  306997.22919 4919501.01226
888	4027882.79332  306997.83595 4919501.23981
889	4027883.62694  306997.58515 4919502.56536
890	4027881.84077  306996.24950 4919501.61221
891	4027882.00228  306997.47759 4919500.94598
892	4027882.95647  306997.36382 4919502.20297
893	4027882.12014  306997.04598 4919500.91280
894	4027883.26550  306997.58638 4919501.89014
895	4027883.45638  306997.27739 4919500.71241
896	4027882.66176  306996.92014 4919501.38365
897	4027883.02257  306998.13052 4919502.01478
898	4027881.60915  306996.88486 4919501.39562
899	4027883.99283  306997.19664 4919502.19490
900	4027882.50103  306997.81657 4919501.27249
901	4027882.45427  306996.93139 4919501.91545
902	4027883.88702  306998.96403 4919509.17954
903	4027883.77293  306998.84570 4919508.92889
904	4027881.76975  306998.41206 4919508.29849
905	4027883.98146  306999.88636 4919509.89721
906	4027883.12284  306998.01832 4919509.14801
907	4027882.29768  306999.55332 4919509.05381
908	4027883.04916  306998.51512 4919509.15089
909	4027882.94008  306999.31302 4919508.34301
910	4027883.98699  306999.47220 4919509.25244
911	4027882.10381  306999.16327 4919507.54698
912	4027884.23879  306998.98934 4919509.66534
913	4027883.60827  306999.09843 4919508.47503
914	4027882.42374  306998.66570 4919507.25898
915	4027883.17060  306999.09139 4919507.54378
916	4027883.20294  306999.68455 4919508.26566
917	4027883.46982  306999.83817 4919509.22269
918	4027884.17687  306999.81557 4919509.45313
919	4027883.29967  306998.34897 4919507.44560
920	4027883.87569  306999.34406 4919509.18082
921	4027890.11125  306997.51719 4919503.97241
922	4027889.86074  306997.72723 4919503.75408
923	4027889.56507  306997.92339 4919501.29101
924	4027889.60762  306997.62668 4919503.96881
925	4027889.11756  306997.26757 4919503.39162
926	4027889.40495  306997.58819 4919504.27347
927	4027888.36001  306998.65191 4919509.79083
928	4027890.14654  306998.96989 4919507.61049
929	4027889.72718  306997.95744 4919508.35524
930	4027889.62913  306997.81057 4919508.12614
931	4027888.55650  306998.96757 4919509.88018
932	4027889.69146  306998.52110 4919508.07730
933	4027890.73639  306998.61987 4919509.32221
934	4027888.56551  306999.01352 4919508.48355
935	4027890.23106  306999.53583 4919509.90991
936	4027890.45852  307000.33429 4919510.33708
937	4027890.92564  306999.17529 4919511.15358
938	4027888.85885  306999.34049 4919509.05624
939	4027889.47003  306999.35002 4919509.27987
940	4027889.34035  306999.45337 4919509.00987
941	4027889.20172  306999.02582 4919509.28884
942	4027890.91321  306998.84157 4919509.20409
943	4027888.86669  306998.46168 4919507.65955
944	3958065.16058 -583436.22718 3371835.97656
945	3920761.30789 -601952.00650 3333273.37511
946	3883040.47362 -620868.54080 3294138.44204
947	3844920.66962 -640192.28298 3254427.28981
948	3806410.38352 -659927.88147 3214142.22416
949	4027883.64206  306996.36209 4919499.06309
950	4027884.31319  306997.01368 4919500.89142
951	4027885.91669  306997.13697 4919502.01159
952	4027883.75533  306996.58424 4919500.38159
953	4027885.76983  306996.98484 4919501.63110
954	4027884.39949  306996.37964 4919500.75003
955	4027894.46653  306994.78531 4919503.08649
956	4027895.75462  306995.08476 4919503.56049
957	4027894.40558  306995.35466 4919504.11972
958	4027893.52866  306995.19764 4919502.24403
959	4027894.17486  306995.27666 4919502.60526
960	4027894.53719  306995.75220 4919505.12424
961	4027894.97177  306996.51639 4919505.61923
962	4027894.49136  306995.86320 4919503.46075
963	4027894.68844  306995.40292 4919502.74679
964	4027893.51602  306995.02816 4919503.17090
965	4027894.98797  306995.49011 4919505.34796
966	4027894.44589  306995.93502 4919505.63117
967	4027893.65637  306995.57200 4919504.47183
968	4027893.47245  306995.71330 4919505.43473
969	4027895.03012  306995.99452 4919505.43485
970	4027894.24164  306995.40902 4919504.90399
971	4027893.94819  306995.92157 4919504.80486
972	4027894.79932  306996.30570 4919505.74235
973	4027894.81802  306996.09887 4919505.89466
974	4027895.39459  306996.80279 4919506.05783
975	4027895.15312  306997.74574 4919506.95499
976	4027895.02761  306997.16038 4919506.40213
977	4027895.01489  306997.69756 4919506.73226
978	4027894.44920  306996.11987 4919506.44259
979	4027895.31421  306997.00568 4919507.96678
980	4027895.04657  306996.81694 4919506.54092
981	4027893.35494  306996.63017 4919506.23186
982	4027895.67959  306997.55419 4919508.22810
983	4027896.41113  306997.81594 4919506.30236
984	4027896.69983  306997.78641 4919507.75179
985	4027895.53479  306997.55052 4919507.91103
986	4027898.60307  306998.07765 4919508.66887
987	4027899.74392  306997.67443 4919509.47938
988	4027900.82963  306997.75555 4919509.71812
989	4027900.28548  306996.75154 4919509.26149
990	4027899.80894  306996.51247 4919507.92331
991	4027901.51868  306996.91644 4919510.60043
992	4027899.33180  306997.82221 4919509.10160
993	4027900.90743  306997.36882 4919510.69141
994	4027896.89350  306993.91359 4919502.66800
995	4027899.18732  306993.80368 4919505.85044
996	4027899.01871  306993.86166 4919505.02336
997	4027898.30325  306993.84600 4919505.07653
998	4027899.31333  306994.18185 4919504.51464
999	4027898.81365  306993.63408 4919505.56833
1000	4027899.61480  306994.71978 4919505.54527
1001	4027898.54678  306994.23195 4919506.06174
1002	4027898.07538  306994.07056 4919505.25142
1003	4027899.57899  306993.54883 4919506.00689
1004	4027898.60266  306993.97078 4919505.10119
1005	4027897.60962  306993.56106 4919505.10199
1006	4027898.36526  306995.01844 4919506.54245
1007	4027899.08640  306995.13743 4919507.56633
1008	4027898.68682  306993.75729 4919505.71319
1009	4027900.15099  306993.85683 4919505.38446
1010	4027898.03157  306995.00167 4919506.33085
1011	4027898.50345  306994.59490 4919506.07930
1012	4027899.29716  306995.25837 4919507.08163
1013	4027899.23993  306994.75671 4919508.21360
1014	4027900.16984  306995.30890 4919507.34118
1015	4027898.55607  306993.55035 4919507.31626
1016	4027898.85004  306994.56826 4919506.67626
1017	4027900.17300  306994.23218 4919509.51048
1018	4027899.31279  306994.66098 4919507.05269
1019	4027900.08663  306995.04659 4919509.27183
1020	4027899.86303  306994.93707 4919507.52601
1021	4027899.07425  306994.77282 4919508.62203
1022	4027899.41103  306994.87249 4919509.17273
1023	4027900.01277  306995.08228 4919510.47649
1024	4027898.57388  306994.23290 4919507.54539
1025	4027900.55092  306995.42935 4919511.18923
1026	4027898.79209  306994.65833 4919507.23205
1027	4027899.27111  306995.16508 4919509.82270
1028	4027899.54191  306995.18619 4919509.91294
1029	4027898.62538  306995.46479 4919510.12911
1030	4027900.23750  306995.15959 4919509.96986
1031	4027902.10209  306995.31934 4919512.16062
1032	4027899.55113  306996.32787 4919510.42812
1033	4027895.02562  306995.44196 4919509.47122
1034	4027893.84092  306995.43559 4919507.95088
1035	4027893.80883  306995.07221 4919506.26458
1036	4027894.07567  306994.54845 4919506.62511
1037	4027892.75760  306995.32772 4919506.82847
1038	4027894.39127  306995.46912 4919507.99885
1039	4027894.02780  306995.11336 4919507.19931
1040	4027894.29276  306995.61833 4919508.30320
1041	4027893.88124  306995.46527 4919508.94947
1042	4027893.48232  306994.95812 4919506.72556
1043	4027893.93252  306995.60279 4919508.90377
1044	4027894.65954  306995.24282 4919508.93624
1045	4027894.56660  306994.98358 4919508.60624
1046	4027894.95363  306996.03893 4919510.27525
1047	4027893.50656  306994.72264 4919508.16852
1048	4027893.93328  306995.78965 4919508.66473
1049	4027894.16790  306996.13570 4919509.10035
1050	4027893.40491  306995.35536 4919507.86723
1051	4027894.63739  306996.11441 4919508.87725
1052	4027894.56271  306996.01575 4919509.27216
1053	4027894.49066  306995.88883 4919509.26286
1054	4027895.24457  306995.68365 4919509.53725
1055	4027894.46028  306995.05387 4919509.85870
1056	4027894.84956  306995.77073 4919508.37834
1057	4027894.92920  306995.95337 4919508.94677
1058	4027894.72879  306995.14461 4919509.68081
1059	4027895.48352  306995.39860 4919510.47726
1060	4027895.09780  306995.80948 4919509.96458
1061	4027894.95877  306995.99864 4919510.24659
1062	4027894.18629  306996.12347 4919510.43589
1063	4027893.60985  306995.47466 4919508.73170
1064	4027894.53522  306995.60991 4919509.99086
1065	4027894.56990  306995.89927 4919510.30168
1066	4027893.83170  306996.36271 4919509.78778
1067	4027894.28460  306996.18584 4919510.06864
1068	4027895.43194  306996.50461 4919510.10298
1069	4027895.93302  306996.33053 4919511.41218
1070	4027893.73455  306995.99622 4919510.01692
1071	4027894.18086  306996.18653 4919508.52166
1072	4027895.09792  306995.71336 4919510.75747
1073	4027893.40517  306996.13936 4919509.28199
1074	4027894.81511  306996.36938 4919510.96869
1075	4027894.69980  306996.48663 4919510.84608
1076	4027895.42575  306996.58908 4919510.71062
1077	4027894.76633  306996.92894 4919510.72041
1078	4027894.22651  306996.34104 4919509.46017
1079	4027895.30095  306995.88207 4919509.75473
1080	4027894.27551  306996.71313 4919510.43525
1081	4027894.09739  306996.38820 4919509.83278
1082	4027892.82164  306996.74708 4919508.95239
1083	4027892.46498  306995.91586 4919506.91832
1084	4027894.40913  306995.64650 4919506.25466
1085	4027894.54849  306996.51894 4919508.73638
1086	4027894.09537  306996.22402 4919507.17638
1087	4027893.20130  306996.70999 4919508.01967
1088	4027891.91139  306995.80077 4919506.12311
1089	4027894.32165  306997.10593 4919509.73540
1090	4027893.12919  306995.54951 4919506.49707
1091	4027893.61143  306996.37420 4919509.21408
1092	4027892.91442  306995.93114 4919505.54604
1093	4027893.30479  306996.40502 4919506.91312
1094	4027893.39857  306996.06210 4919507.43330
1095	4027892.98634  306997.29660 4919508.50293
1096	4027894.60660  306996.11865 4919506.92438
1097	4027894.80225  306996.19283 4919507.53916
1098	4027894.04567  306996.33471 4919506.47480
1099	4027893.69666  306996.57883 4919508.44650
1100	4027894.44737  306996.85188 4919508.90735
1101	4027893.61763  306996.72019 4919507.60203
1102	4027891.84366  306994.55837 4919502.56675
1103	4027891.39236  306994.82204 4919500.92295
1104	4027892.12559  306995.31131 4919502.50472
1105	4027891.83562  306995.18896 4919502.08167
1106	4027891.41797  306994.36167 4919502.58634
1107	4027891.68580  306994.47269 4919502.05846
1108	4027891.91655  306994.17603 4919501.88132
1109	4027891.38953  306995.15198 4919503.46123
1110	4027892.00080  306994.84056 4919502.64700
1111	4027892.02901  306994.88324 4919502.15998
1112	4027891.57304  306995.13368 4919501.61112
1113	4027891.48809  306995.07803 4919502.04549
1114	4027891.41369  306995.94901 4919501.41064
1115	4027891.12662  306995.03971 4919501.89061
1116	4027891.58684  306995.23242 4919502.13730
1117	4027891.64236  306994.48779 4919501.18314
1118	4027891.86421  306995.43575 4919502.99035
1119	4027891.15740  306994.21400 4919501.30764
1120	4027891.70063  306994.84380 4919503.26001
1121	4027891.53768  306994.66565 4919503.11312
1122	4027891.48437  306995.20905 4919502.71805
1123	4027891.70594  306994.74327 4919501.49531
1124	4027891.40110  306995.69362 4919502.44298
1125	4027892.81124  306994.84905 4919503.84644
1126	4027892.19401  306995.44911 4919502.99374
1127	4027891.59440  306995.19746 4919502.86527
1128	4027891.52432  306995.99235 4919501.43397
1129	4027890.83591  306995.78691 4919502.47746
1130	4027892.68512  306995.75761 4919503.21769
1131	4027890.47072  306995.57957 4919501.85586
1132	4027891.26414  306995.92167 4919502.94347
1133	4027893.05366  306994.91139 4919504.37336
1134	4027891.26610  306995.98119 4919502.64271
1135	4027890.85078  306996.61785 4919503.62414
1136	4027891.53697  306995.70660 4919502.35936
1137	4027891.01278  306994.96310 4919503.45983
1138	4027892.07745  306996.34862 4919503.29226
1139	4027891.09959  306995.61292 4919502.63927
1140	4027890.89097  306996.02595 4919503.78528
1141	4027891.84739  306995.72338 4919503.17133
1142	4027892.08619  306995.81069 4919504.04867
1143	4027891.32498  306995.51284 4919503.63700
1144	4027892.30336  306995.70034 4919502.86763
1145	4027892.53156  306996.35889 4919505.75436
1146	4027891.93786  306996.05718 4919501.92155
1147	4027891.73617  306995.80209 4919504.58526
1148	4027890.92011  306996.74224 4919501.16615
1149	4027891.71356  306995.57736 4919503.28883
1150	4027892.23352  306995.94744 4919503.99542
1151	4027891.38512  306995.80422 4919502.96246
1152	4027894.73081  306999.56751 4919505.19872
1153	4027895.28574  306999.03992 4919505.31266
1154	4027894.01740  306998.98082 4919504.77078
1155	4027895.90832  306999.79563 4919505.31451
1156	4027896.43320  306998.66884 4919506.33472
1157	4027894.10663  306999.34563 4919504.39427
1158	4027893.74677  306998.88998 4919505.09816
1159	4027895.27427  306999.16925 4919505.44573
1160	4027894.48194  306999.94447 4919505.45037
1161	4027894.56452  306999.24046 4919505.81246
1162	4027896.51574  306999.97868 4919505.18502
1163	4027901.63305  306996.50294 4919509.27519
1164	4027901.78959  306997.50446 4919507.78396
1165	4027903.75694  306996.96497 4919509.60016
1166	4027903.08973  306996.89401 4919509.60358
1167	4027901.94787  306996.62018 4919509.55038
1168	4027902.61781  306996.91837 4919509.61769
1169	4027903.25377  306996.92012 4919516.28647
1170	4027903.13034  306996.82045 4919514.83627
1171	4027902.63204  306996.63486 4919515.78413
1172	4027902.04006  306996.68117 4919514.87446
1173	4027902.13093  306996.86744 4919515.32172
1174	4027902.88580  306997.12072 4919515.58582
1175	4027901.77352  306996.30826 4919516.02187
1176	4027901.41202  306995.47465 4919514.38720
1177	4027902.05453  306996.79611 4919516.05847
1178	4027902.14334  306996.66551 4919514.60917
1179	4027903.15727  306996.69124 4919513.93032
1180	4027901.72951  306997.22878 4919515.62638
1181	4027902.53429  306996.64674 4919515.23307
1182	4027902.32934  306996.52789 4919515.93136
1183	4027913.74366  306991.53780 4919520.76634
1184	4027912.44695  306992.00124 4919519.56994
1185	4027913.05338  306992.21922 4919519.80007
1186	4027913.90188  306991.87076 4919521.03641
1187	4027912.63915  306993.14966 4919518.87756
1188	4027913.25942  306992.33837 4919518.08801
1189	4027912.07437  306992.48024 4919517.29757
1190	4027912.31684  306993.02982 4919518.11104
1191	4027912.07654  306993.16127 4919517.81178
1192	4027911.54442  306993.18422 4919517.56223
1193	4027912.82367  306993.44218 4919518.30428
1194	4027912.62259  306993.46415 4919518.48712
1195	4027913.38985  306993.72723 4919519.18620
1196	4027910.36780  306994.17128 4919517.02747
1197	4027909.74911  306993.78955 4919516.32510
1198	4027912.16225  306993.93666 4919518.23736
1199	4027885.03656  306988.70075 4919499.94455
1200	4027884.20037  306988.20809 4919499.12812
1201	4027880.92601  306989.44730 4919496.25071
1202	4027882.60265  306988.48525 4919499.76580
1203	4027882.80644  306988.52745 4919499.00771
1204	4027881.78695  306988.78573 4919498.20807
1205	4027882.21352  306989.18103 4919497.41161
1206	4027883.20266  306988.97241 4919498.97809
1207	4027883.05007  306989.06516 4919498.90502
1208	4027882.62368  306988.75650 4919499.02094
1209	4027883.30413  306989.00965 4919499.53026
1210	4027883.10834  306989.02589 4919499.78306
1211	4027884.19739  306988.72880 4919499.12363
1212	4027884.19589  306988.51697 4919500.09967
1213	4027882.20625  306988.97717 4919499.13810
1214	4027881.26732  306989.08882 4919497.98829
1215	4027883.76350  306988.62733 4919500.64349
1216	4027883.49037  306989.19086 4919499.05392
1217	4027884.04378  306988.78263 4919499.00624
1218	4027883.40241  306988.42825 4919498.55008
1219	4027882.27992  306989.08738 4919498.26858
1220	4027882.79464  306988.61474 4919498.40051
1221	4027884.04026  306987.93688 4919499.90129
1222	4027883.22587  306988.25323 4919499.29831
1223	4027883.38192  306988.52885 4919499.96058
1224	4027882.80922  306988.88794 4919498.13606
1225	4027883.58743  306988.10469 4919500.71312
1226	4027883.77314  306987.91644 4919500.15039
1227	4027883.11412  306988.59612 4919499.63019
1228	4027883.18122  306988.19376 4919501.07995
1229	4027902.75452  306995.99038 4919517.05465
1230	4027903.79723  306996.49208 4919518.00852
1231	4027904.58864  306996.20920 4919517.58981
1232	4027903.36828  306995.94502 4919516.54049
1233	4027903.66340  306996.21919 4919517.33842
1234	4027901.94748  306995.02192 4919516.88723
1235	4027902.57427  306996.77749 4919516.41787
1236	4027902.12232  306996.19223 4919516.49114
1237	4027902.60860  306996.10017 4919515.12769
1238	4027903.22537  306996.53026 4919516.93944
1239	4027902.37308  306997.28073 4919514.74181
1240	4027901.58721  306997.24314 4919515.50119
1241	4027903.13910  306997.46522 4919515.89776
1242	4027904.38933  306997.84538 4919516.01329
1243	4027904.17301  306998.75632 4919516.16752
1244	4027902.42082  306998.29065 4919512.37989
1245	4027900.47839  306998.86584 4919512.11370
1246	4027900.90765  306997.57792 4919513.07547
1247	4027901.56120  306998.76263 4919513.09855
1248	4027901.56715  306999.29763 4919513.79231
1249	4027901.78687  306997.19575 4919513.03970
1250	4027894.52027  306994.19551 4919509.63311
1251	4027896.08339  306993.71226 4919508.18313
1252	4027897.61981  306995.64246 4919509.57669
1253	4027896.54552  306995.90886 4919509.71351
1254	4027895.42290  306994.95217 4919509.32631
1255	4027895.64646  306995.02956 4919510.23869
1256	4027893.51206  306994.66067 4919509.07477
1257	4027894.53792  306994.67177 4919508.92210
1258	4027897.92060  306995.31939 4919509.85268
1259	4027895.87162  306995.19552 4919509.34154
